open,high,low,close,date,volume
60649.27,61477.19,59828.11,60752.71,03-10-2024 00:00,26221.43472
60752.72,62484.85,60459.9,62086.0,04-10-2024 00:00,21294.65994
62086.0,62370.56,61689.26,62058.0,05-10-2024 00:00,7807.46141
62058.01,62975.0,61798.97,62819.91,06-10-2024 00:00,8906.86177
62819.91,64478.19,62128.0,62224.0,07-10-2024 00:00,25966.1852
62224.01,63200.0,61860.31,62160.49,08-10-2024 00:00,19702.22371
62160.5,62543.75,60301.0,60636.02,09-10-2024 00:00,20011.15684
60636.01,61321.68,58946.0,60326.39,10-10-2024 00:00,23967.92481
60326.4,63417.56,60087.64,62540.0,11-10-2024 00:00,23641.35209
62539.99,63480.0,62487.23,63206.22,12-10-2024 00:00,10911.30116
63206.23,63285.72,62050.0,62870.02,13-10-2024 00:00,11909.21995
62870.02,66500.0,62457.81,66083.99,14-10-2024 00:00,37669.95222
66084.0,67950.0,64800.01,67074.14,15-10-2024 00:00,43683.95423
67074.14,68424.0,66750.49,67620.01,16-10-2024 00:00,29938.25544
67620.0,67939.4,66666.0,67421.78,17-10-2024 00:00,25328.22861
67421.78,69000.0,67192.36,68428.0,18-10-2024 00:00,28725.635
68427.99,68693.26,68010.0,68378.0,19-10-2024 00:00,8193.66737
68377.99,69400.0,68100.0,69031.99,20-10-2024 00:00,12442.47378
69032.0,69519.52,66840.67,67377.5,21-10-2024 00:00,31374.42184
67377.5,67836.01,66571.42,67426.0,22-10-2024 00:00,24598.96268
67426.01,67472.83,65260.0,66668.65,23-10-2024 00:00,25530.2407
66668.65,68850.0,66510.0,68198.28,24-10-2024 00:00,22589.83877
68198.27,68771.49,65596.29,66698.33,25-10-2024 00:00,34479.71125
66698.32,67454.55,66439.9,67092.76,26-10-2024 00:00,11842.9077
67092.76,68332.05,66913.73,68021.7,27-10-2024 00:00,8653.19592
68021.69,70270.0,67618.0,69962.21,28-10-2024 00:00,29046.75459
69962.21,73620.12,69760.0,72736.42,29-10-2024 00:00,50128.60594
72736.41,72961.0,71436.0,72344.74,30-10-2024 00:00,26885.99056
72344.75,72700.0,69685.76,70292.01,31-10-2024 00:00,29352.10297
70292.01,71632.95,68820.14,69496.01,01-11-2024 00:00,38301.86755
69496.0,69914.37,69000.14,69374.74,02-11-2024 00:00,10521.67243
69374.74,69391.0,67478.73,68775.99,03-11-2024 00:00,24995.70243
68775.99,69500.0,66835.0,67850.01,04-11-2024 00:00,29800.39187
67850.01,70577.91,67476.63,69372.01,05-11-2024 00:00,33355.06888
69372.01,76400.0,69298.0,75571.99,06-11-2024 00:00,104126.994787
75571.99,76849.99,74416.0,75857.89,07-11-2024 00:00,44869.422345
75857.89,77199.99,75555.0,76509.78,08-11-2024 00:00,36521.099583
76509.78,76900.0,75714.66,76677.46,09-11-2024 00:00,16942.07915
76677.46,81500.0,76492.0,80370.01,10-11-2024 00:00,61830.100435
80370.01,89530.54,80216.01,88647.99,11-11-2024 00:00,82323.665776
88648.0,89940.0,85072.0,87952.01,12-11-2024 00:00,97299.887911
87952.0,93265.64,86127.99,90375.2,13-11-2024 00:00,86763.854127
90375.21,91790.0,86668.21,87325.59,14-11-2024 00:00,56729.51086
87325.59,91850.0,87073.38,91032.07,15-11-2024 00:00,47927.95068
91032.08,91779.66,90056.17,90586.92,16-11-2024 00:00,22717.87689
90587.98,91449.99,88722.0,89855.99,17-11-2024 00:00,23867.55609
89855.98,92594.0,89376.9,90464.08,18-11-2024 00:00,46545.03448
90464.07,93905.51,90357.0,92310.79,19-11-2024 00:00,43660.04682
92310.8,94831.97,91500.0,94286.56,20-11-2024 00:00,42203.198712
94286.56,98988.0,94040.0,98317.12,21-11-2024 00:00,69228.360477
98317.12,99588.01,97122.11,98892.0,22-11-2024 00:00,46189.309243
98892.0,98908.85,97136.0,97672.4,23-11-2024 00:00,24757.84367
97672.4,98564.0,95734.77,97900.04,24-11-2024 00:00,31200.97838
97900.05,98871.8,92600.19,93010.01,25-11-2024 00:00,50847.45096
93010.01,94973.37,90791.1,91965.16,26-11-2024 00:00,57858.73138
91965.16,97208.21,91792.14,95863.11,27-11-2024 00:00,41153.42734
95863.11,96564.0,94640.0,95643.98,28-11-2024 00:00,28814.54357
95643.99,98619.99,95364.99,97460.0,29-11-2024 00:00,27701.78231
97460.0,97463.95,96092.01,96407.99,30-11-2024 00:00,14503.83306
96407.99,97836.0,95693.88,97185.18,01-12-2024 00:00,16938.60452
97185.17,98130.0,94395.0,95840.62,02-12-2024 00:00,37958.66981
95840.61,96305.52,93578.17,95849.69,03-12-2024 00:00,35827.32283
95849.69,99000.0,94587.83,98587.32,04-12-2024 00:00,43850.53728
98587.32,104088.0,90500.0,96945.63,05-12-2024 00:00,109921.729662
96945.63,101898.99,95981.72,99740.84,06-12-2024 00:00,45049.5331
99740.84,100439.18,98844.0,99831.99,07-12-2024 00:00,14931.9459
99831.99,101351.0,98657.7,101109.59,08-12-2024 00:00,14612.99688
101109.6,101215.93,94150.05,97276.47,09-12-2024 00:00,53949.11595
97276.48,98270.0,94256.54,96593.0,10-12-2024 00:00,51708.68933
96593.0,101888.0,95658.24,101125.0,11-12-2024 00:00,37753.78291
101125.0,102540.0,99311.64,100004.29,12-12-2024 00:00,29232.08745
100004.29,101895.26,99205.0,101424.25,13-12-2024 00:00,21904.03923
101424.24,102650.0,100609.41,101420.0,14-12-2024 00:00,14191.70326
101420.0,105250.0,101237.14,104463.99,15-12-2024 00:00,22228.921775
104463.99,107793.07,103333.0,106058.66,16-12-2024 00:00,41302.40274
106058.65,108353.0,105321.49,106133.74,17-12-2024 00:00,29064.936466
106133.74,106524.98,100000.0,100204.01,18-12-2024 00:00,50307.99755
100204.01,102800.11,95700.0,97461.86,19-12-2024 00:00,55147.398
97461.86,98233.0,92232.54,97805.44,20-12-2024 00:00,62884.1357
97805.44,99540.61,96398.39,97291.99,21-12-2024 00:00,23483.54143
97292.0,97448.08,94250.35,95186.27,22-12-2024 00:00,19353.83036
95186.28,96538.92,92520.0,94881.47,23-12-2024 00:00,32810.76703
94881.47,99487.99,93569.02,98663.58,24-12-2024 00:00,23674.22488
98663.58,99569.15,97632.02,99429.6,25-12-2024 00:00,14474.1651
99429.61,99963.7,95199.14,95791.6,26-12-2024 00:00,21192.36727
95791.6,97544.58,93500.01,94299.03,27-12-2024 00:00,26501.26429
94299.03,95733.99,94135.66,95300.0,28-12-2024 00:00,8385.8929
95300.0,95340.0,93009.52,93738.2,29-12-2024 00:00,13576.00578
93738.19,95024.5,91530.45,92792.05,30-12-2024 00:00,27619.4225
92792.05,96250.0,92033.73,93576.0,31-12-2024 00:00,19612.03389
93576.0,95151.15,92888.0,94591.79,01-01-2025 00:00,10373.32613
94591.78,97839.5,94392.0,96984.79,02-01-2025 00:00,21970.48948
96984.79,98976.91,96100.01,98174.18,03-01-2025 00:00,15253.82936
98174.17,98778.43,97514.79,98220.5,04-01-2025 00:00,8990.05651
98220.51,98836.85,97276.79,98363.61,05-01-2025 00:00,8095.63723
98363.61,102480.0,97920.0,102235.6,06-01-2025 00:00,25263.43375
102235.6,102724.38,96181.81,96954.61,07-01-2025 00:00,32059.87537
96954.6,97268.65,92500.9,95060.61,08-01-2025 00:00,33704.67894
95060.61,95382.32,91203.67,92552.49,09-01-2025 00:00,34544.83685
92552.49,95836.0,92206.02,94726.11,10-01-2025 00:00,31482.86424
94726.1,95050.94,93831.73,94599.99,11-01-2025 00:00,7047.9043
94599.99,95450.1,93711.19,94545.06,12-01-2025 00:00,8606.86622
94545.07,95940.0,89256.69,94536.1,13-01-2025 00:00,42619.56423
94536.11,97371.0,94346.22,96560.86,14-01-2025 00:00,27846.61753
96560.85,100681.94,96500.0,100497.35,15-01-2025 00:00,30509.99179
100497.35,100866.66,97335.13,99987.3,16-01-2025 00:00,27832.85317
99987.3,105865.22,99950.77,104077.48,17-01-2025 00:00,39171.85292
104077.47,104988.88,102277.55,104556.23,18-01-2025 00:00,24307.82998
104556.23,106422.43,99651.6,101331.57,19-01-2025 00:00,43397.28298
101331.57,109588.0,99550.0,102260.01,20-01-2025 00:00,89529.231732
102260.0,107240.81,100119.04,106143.82,21-01-2025 00:00,45941.02002
106143.82,106394.46,103339.12,103706.66,22-01-2025 00:00,22248.69254
103706.66,106850.0,101262.28,103910.34,23-01-2025 00:00,53953.12031
103910.35,107120.0,102750.0,104870.5,24-01-2025 00:00,23609.24017
104870.51,105286.52,104106.09,104746.85,25-01-2025 00:00,9068.32377
104746.86,105500.0,102520.44,102620.0,26-01-2025 00:00,9812.51238
102620.01,103260.0,97777.77,102082.83,27-01-2025 00:00,50758.1341
102082.83,103800.0,100272.68,101335.52,28-01-2025 00:00,22022.05765
101335.52,104782.68,101328.01,103733.24,29-01-2025 00:00,23155.35802
103733.25,106457.44,103278.54,104722.94,30-01-2025 00:00,19374.07472
104722.94,106012.0,101560.0,102429.56,31-01-2025 00:00,21983.18193
102429.56,102783.71,100279.51,100635.65,01-02-2025 00:00,12290.95747
100635.66,101456.6,96150.0,97437.86,02-02-2025 00:00,31477.1594
